,siren,effectifs,code_specialite_1,nb_stagiaires_1,nb_heures_stagiaires_1, 
11669,402542534,32,331.0,51,11492, 
49390,445232432,10,344.0,51,178, 
70543,750323743,1,413.0,51,581, 
14414,818392276,0,312.0,51,22814, 
42528,502690845,1,336.0,51,1384, 
54364,808918544,1,315.0,51,177, 
21809,268718707,31,333.0,51,39627, 
13886,754044725,1,315.0,51,428, 
13861,829899962,3,310.0,51,310, 
13824,432388718,3,320.0,51,112, 
13655,325206878,40,134.0,51,28380, 
69326,502823446,3,315.0,51,357, 
54149,525145678,2,124.0,51,3584, 
93231,402582399,1,252.0,51,357, 
86081,751334392,1,331.0,51,408, 
55158,428135719,1,413.0,51,3672, 
55160,428985618,0,132.0,51,2576, 
55452,391930526,3,314.0,51,339, 
87898,535388136,3,999.0,51,184, 
11809,401646534,7,241.0,51,1255, 
55591,503350399,1,128.0,51,441, 
83554,340776772,4,122.0,51,430, 
81397,519522411,11,314.0,51,40355, 
55092,487859357,1,133.0,51,14994, 
31367,821723442,1,131.0,51,290, 
54018,538967753,5,326.0,51,1043, 
73840,810764084,1,223.0,51,412, 
16273,825219439,4,311.0,51,1492, 
91187,56800659,33,255.0,51,497, 
91223,379081615,51,315.0,51,70, 
15911,842614117,1,414.0,51,1155, 
70593,483191987,6,127.0,51,319, 
42981,524223641,3,221.0,51,5679, 
15796,820255917,36,324.0,51,2408, 
15761,534563523,1,314.0,51,349, 
68350,799402748,2,313.0,51,738, 
15333,827506122,1,413.0,51,714, 
91319,489834176,2,323.0,51,671, 
76370,828984286,1,330.0,51,321, 
91352,780429742,14,314.0,51,462, 
15061,443021241,11,314.0,51,408, 
85982,803041524,1,344.0,51,357, 
31305,322209420,9,124.0,51,1064, 
21747,265906735,64,331.0,51,994, 
14760,851627364,1,200.0,51,187, 
14641,821651320,1,336.0,51,456, 
53777,444884779,2,315.0,51,422, 
53943,392595526,5,213.0,51,3200, 
70541,518205885,0,311.0,51,360, 
47132,417895554,1,333.0,51,360, 
75241,504331554,3,326.0,51,143, 
89488,524854882,1,326.0,51,420, 
45770,809797079,5,314.0,51,335, 
3999,817877863,4,125.0,51,2526, 
2049,530476514,0,344.0,51,412, 
1109,433900792,16,331.0,51,2295, 
2057,823904446,2,999.0,51,319, 
1100,752444448,16,331.0,51,11225, 
78193,789620317,1,310.0,51,206, 
78334,510948524,0,315.0,51,714, 
4761,385356324,3,333.0,51,1148, 
88993,440784718,1,331.0,51,1227, 
35979,484222328,1,125.0,51,714, 
2077,841247893,28,320.0,51,33776, 
26461,317783918,2,342.0,51,455, 
25938,784178766,5,321.0,51,357, 
80618,831101811,2,314.0,51,277, 
3752,434494860,1,410.0,51,25, 
2156,377912233,1,413.0,51,2091, 
36271,410687792,3,326.0,51,322, 
85150,393727797,1,214.0,51,497, 
26176,533181616,1,312.0,51,427, 
25993,482078482,1,210.0,51,1589, 
4021,452876055,3,100.0,51,210, 
45653,813162914,1,331.0,51,990, 
4332,840887871,1,333.0,51,99, 
71978,504725888,0,110.0,51,408, 
36325,502828478,4,415.0,51,3078, 
4236,410320436,1,413.0,51,714, 
94098,793009796,4,312.0,51,637, 
65521,518133210,1,114.0,51,459, 
46243,524868833,1,100.0,51,994, 
24539,794890285,1,127.0,51,30, 
36426,515129609,4,312.0,51,861, 
72188,833672231,5,326.0,51,1347, 
65864,527964811,1,326.0,51,182, 
46250,440229441,1,128.0,51,732, 
94138,429252141,1,230.0,51,357, 
78914,503942773,1,125.0,51,784, 
62960,484148135,1,413.0,51,304, 
78255,824929459,1,136.0,51,385, 
1269,524819398,1,200.0,51,2025, 
46907,490078623,1,326.0,51,224, 
89226,447555913,2,315.0,51,714, 
65672,804044949,1,344.0,51,221, 
82240,330012865,3,413.0,51,344, 
3368,382973139,7,314.0,51,1041, 
63948,519407480,0,310.0,51,391, 
82417,839795259,1,131.0,51,825, 
61731,420689671,1,413.0,51,1057, 
348,510832835,8,323.0,51,14640, 
78049,532898723,11,255.0,51,385, 
37177,479563819,10,128.0,51,364, 
36769,509229068,1,310.0,51,592, 
39024,841124720,8,999.0,51,907, 
45530,335480265,41,312.0,51,714, 
74316,510694631,9,330.0,51,357, 
37049,389759473,6,100.0,51,512, 
82775,438914483,1,100.0,51,16320, 
61816,529204257,3,313.0,51,1171, 
37077,481611135,15,211.0,51,469, 
1769,450084025,4,315.0,51,481, 
38926,487616153,1,112.0,51,16, 
2516,438860090,12,312.0,51,15964, 
39659,852588888,1,324.0,51,581, 
72175,529073934,1,413.0,51,369, 
40414,814169892,12,315.0,51,910, 
38556,784351702,35,128.0,51,420, 
695,414294165,8,201.0,51,1064, 
35845,542047576,3,312.0,51,476, 
71873,810105585,1,221.0,51,2434, 
36165,353481229,1,413.0,51,210, 
5582,838950939,0,100.0,51,119, 
63335,663650547,2,200.0,51,422, 
26986,339974925,2,332.0,51,357, 
78977,344005640,2,326.0,51,1032, 
36724,803242460,1,125.0,51,538, 
70032,802218966,5,322.0,51,938, 
37600,481690105,0,331.0,51,1517, 
82870,341221372,2,324.0,510,7140, 
1975,819006149,3,311.0,510,1334, 
80584,517624045,10,300.0,510,1150, 
44000,311248637,8,344.0,510,3970, 
78303,775739162,6,250.0,510,11837, 
30673,815143458,1,311.0,510,3570, 
45857,494721863,2,324.0,510,1064, 
76782,792848582,5,415.0,510,714, 
90714,510357882,87,100.0,510,7435, 
66668,502149917,1,100.0,510,5100, 
26372,493664106,59,136.0,510,3787, 
2788,504993171,20,315.0,510,5907, 
19562,812372027,2,413.0,510,2020, 
24692,754005916,1,312.0,511,5078, 
34356,534841846,12,336.0,511,3878, 
3117,522890094,4,344.0,511,552, 
49318,266006972,0,331.0,511,539350, 
90317,334582467,12,232.0,511,14636, 
49043,443255849,2,344.0,511,13368, 
54974,537740375,18,210.0,511,13952, 
72666,350090957,1,326.0,511,973, 
78994,405134453,21,415.0,5110,25631, 
85535,795045624,1,120.0,512,2816, 
78359,504011180,6,324.0,512,6382, 
55911,300702305,17,333.0,512,11777, 
72227,480405240,4,330.0,512,3584, 
41006,534513783,9,343.0,512,4603, 
39749,780901559,41,331.0,512,49686, 
51521,813338175,0,212.0,512,3704, 
47959,513361840,6,413.0,512,6050, 
37831,788568483,2,330.0,512,7168, 
40812,789328622,74,333.0,5121,93681, 
69142,837662691,1,333.0,513,4816, 
77242,444015168,2,333.0,513,3591, 
31648,522522572,1,315.0,513,930, 
45233,804964096,1,333.0,513,3882, 
21414,392810982,5,326.0,513,10744, 
91053,515251668,13,344.0,513,4632, 
81442,421156167,1,315.0,513,4949, 
48108,437772577,4,344.0,513,33944, 
18310,518866405,4,344.0,513,4064, 
21091,418011946,6,221.0,513,4353, 
26444,528885387,0,330.0,513,6503, 
68958,451239677,28,313.0,5135,17619, 
35214,198705816,130,212.0,514,216765, 
8832,820647972,36,134.0,514,80969, 
1558,492940077,1,344.0,514,1666, 
9948,379676794,8,344.0,514,4655, 
45810,389847666,1,124.0,514,6556, 
91012,818030199,19,331.0,514,7157, 
75826,775663438,25,344.0,5147,24392, 
69602,314901729,117,343.0,5147,103046, 
55837,792298416,27,133.0,515,85304, 
26789,784411951,30,332.0,515,5734, 
21451,180007023,20,331.0,515,16941, 
35271,338829724,90,312.0,515,152273, 
91488,420502148,3,211.0,515,10815, 
6979,389371816,32,110.0,515,7217, 
53013,808387559,1,100.0,515,7770, 
44867,424253664,1,315.0,515,4120, 
24944,722047164,29,128.0,515,279, 
7929,775678253,17,412.0,515,6055, 
69773,510119001,4,333.0,515,3102, 
36180,508762846,35,331.0,5151,110606, 
22150,342386547,146,330.0,5159,80307, 
22745,514964329,5,344.0,516,3784, 
71195,814007605,1,312.0,516,5852, 
11239,399109248,90,335.0,516,159928, 
46647,809815343,7,212.0,516,4781, 
17938,415132901,5,232.0,516,6289, 
65250,487634156,1,315.0,516,8217, 
46489,421890955,4,344.0,516,1932, 
20327,185600053,91,125.0,516,14868, 
42892,390112647,16,310.0,516,4865, 
3221,498061936,5,100.0,516,3303, 
49219,407988450,6,314.0,516,309905, 
70501,414872358,1,313.0,516,1808, 
57062,795019025,0,221.0,517,1176, 
67213,423749217,3,136.0,517,5052, 
81694,414100818,1,344.0,517,116, 
83520,477543763,2,255.0,517,7238, 
13059,316831817,0,232.0,517,5674, 
62668,501846919,1,241.0,517,952, 
33240,300848652,268,333.0,5172,1219, 
23045,130013139,59,136.0,518,14107, 
44134,199730946,143,100.0,518,17434,
93575,429397128,4,312.0,518,3626, 
1677,442208757,8,311.0,518,14496, 
57667,478634835,27,315.0,518,234, 
13737,433793114,7,252.0,518,9985, 
86821,827777418,1,413.0,518,3621, 
3835,333352524,27,125.0,518,85148, 
22054,404266074,17,415.0,518,61140, 
14944,306979428,2,111.0,518,2436, 
16033,502026313,8,326.0,518,530967, 
31416,333465201,0,331.0,518,120, 
21660,267400026,126,331.0,5182,55451, 
43996,751795790,18,128.0,519,1628, 
55772,490521291,84,331.0,519,5029, 
41350,394433437,20,344.0,519,27950, 
42955,420578221,6,221.0,519,3488, 
11502,785735333,74,212.0,519,4704, 
36530,749957643,2,333.0,519,5376, 
52566,449458785,1,999.0,519,14532, 
11583,338977564,62,332.0,519,32071, 
49435,518429121,2,330.0,519,161, 
47238,834929481,15,312.0,519,1589, 
60290,514872456,5,331.0,519,4189, 
74092,343336871,4,326.0,52,2131, 
21638,409211539,9,214.0,52,39094, 
20336,181008517,6,312.0,52,2080, 
21804,265907055,7,333.0,52,1092, 
94278,452385438,1,232.0,52,546, 
73673,351912936,14,335.0,52,10298, 
88735,349669192,10,326.0,52,972, 
39629,811771187,4,331.0,52,360, 
64226,450992391,3,320.0,52,2702, 
68875,502247604,3,999.0,52,364, 
15173,849310545,24,315.0,52,312, 
19898,342357217,1,332.0,52,43, 
90050,447936089,2,413.0,52,382, 
65089,518632617,1,331.0,52,358, 
42553,429424534,6,331.0,52,2080, 
91479,535151203,3,333.0,52,8215, 
81342,433953015,8,321.0,52,541, 
64525,497629451,1,128.0,52,327, 
86580,531574994,8,313.0,52,560, 
42530,421908237,1,344.0,52,156, 
14552,818801839,1,313.0,52,63, 
19774,350165684,1,999.0,52,483, 
14554,512277559,6,128.0,52,381, 
28286,422393751,52,320.0,52,400, 
21798,268100054,19,331.0,52,70455, 
91494,383531043,1,334.0,52,1281, 
79213,489267849,1,326.0,52,1438, 
20110,807538178,2,221.0,52,525, 
64582,439119942,1,221.0,52,723, 
42639,794294686,1,320.0,52,1210, 
49247,389042110,1,221.0,52,532, 
19620,534185806,0,335.0,52,712, 
69220,412053621,1,221.0,52,180, 
14234,350242590,2,110.0,52,77, 
66044,533897245,1,124.0,52,42, 
81188,424097525,4,326.0,52,741, 
2681,829033968,8,230.0,52,952, 
19820,789420429,2,414.0,52,64, 
88412,819516261,1,344.0,52,4004, 
678,351420864,2,314.0,52,1252, 
49433,753653849,3,336.0,52,1212, 
21296,786316513,20,210.0,52,278, 
89159,447498189,5,324.0,52,187, 
86687,441970472,9,255.0,52,406, 
1928,832050942,1,333.0,52,183, 
79290,326834751,4,333.0,52,1028, 
16865,428947873,1,136.0,52,497, 
16959,527823249,1,136.0,52,2210, 
29459,338257256,6,314.0,52,1092, 
76023,522903871,0,136.0,52,961, 
70487,432116234,3,326.0,52,158, 
51892,832349732,1,344.0,52,108, 
88476,833391881,3,331.0,52,812, 
29350,507707123,1,331.0,52,816, 
1557,480326552,1,315.0,52,1393, 
43389,843575283,3,344.0,52,693, 
68491,514009950,2,321.0,52,358, 
38442,329252597,4,211.0,52,588, 
29791,799762554,1,413.0,52,945, 
66441,408782969,3,136.0,52,696, 
52164,311472351,4,227.0,52,644, 
43493,400396743,6,331.0,52,1196, 
21238,191500370,45,210.0,52,20159, 
30177,782573240,1,311.0,52,728, 
1773,509164471,1,120.0,52,2444, 
29908,824273353,0,331.0,52,952, 
70130,524964426,3,220.0,52,589, 
21221,432360857,8,125.0,52,4250, 
84183,480339613,9,333.0,52,962, 
37707,534808332,16,330.0,52,21657, 
21373,783013915,16,210.0,52,48953, 
1960,414362475,143,134.0,52,3171, 
75204,437560303,1,999.0,52,364, 
31129,501328801,2,201.0,52,1390, 
42948,407512177,2,314.0,52,259, 
15493,822656286,2,413.0,52,756, 
66534,444614895,1,226.0,52,1425, 
85344,350139622,1,314.0,52,492, 
19227,803747948,3,330.0,52,380, 
66349,478519465,1,320.0,52,1872, 
69013,801872375,2,312.0,52,70, 
73600,333939726,1,331.0,52,126, 
31053,534296298,1,332.0,52,1170, 
38968,801146440,2,312.0,52,364, 
28947,424673440,1,311.0,52,215, 
91085,434080511,7,331.0,52,406, 
91241,833570385,1,315.0,52,553, 
53005,793572702,9,221.0,52,8136, 
16158,397627340,1,326.0,52,364, 
38874,602008740,3,251.0,52,475, 
75165,521921098,4,331.0,52,713, 
52859,791637390,1,344.0,52,1050, 
88335,511481483,1,413.0,52,530, 
52761,488438987,1,123.0,52,156, 
20924,509690772,1,136.0,52,1000, 
18715,424151678,50,200.0,52,776,
74147,435357728,8,330.0,52,1412, 
84039,753442219,1,326.0,52,798, 
18696,431676501,2,225.0,52,812, 
73515,795142314,0,114.0,52,1922, 
39317,998610109,6,255.0,52,226, 
17212,798334462,3,334.0,52,319, 
70776,789386034,1,123.0,52,523, 
8009,843757196,2,333.0,52,728, 
80828,490602232,1,314.0,52,1650, 
10372,343046132,6,331.0,52,364, 
10384,378754907,23,221.0,52,12649, 
89809,518493150,1,321.0,52,1040, 
48369,439132937,2,999.0,52,904, 
47806,818452591,1,100.0,52,4583, 
24883,411445976,1,313.0,52,11855, 
23910,438829426,1,331.0,52,778, 
10652,532859089,1,326.0,52,220, 
61189,793567413,1,310.0,52,182, 
60483,517695102,2,331.0,52,104, 
56458,502477433,6,125.0,52,1105, 
72217,420404063,1,326.0,52,549, 
56398,534382551,1,336.0,52,963, 
89004,499833242,31,332.0,52,10271, 
32951,196312870,0,230.0,52,7800, 
27621,477558803,1,321.0,52,939, 
26791,789570868,1,314.0,52,128, 
40925,801698267,1,200.0,52,435, 
35113,530043934,1,326.0,52,285, 
56279,488693144,3,136.0,52,45, 
48450,501656771,1,326.0,52,16, 
67401,352098131,3,331.0,52,464, 
40653,807990825,4,232.0,52,224, 
92072,394875793,1,413.0,52,768, 
74574,499568814,8,201.0,52,1246, 
40353,533299194,1,200.0,52,1512, 
23273,520008285,2,411.0,52,2340, 
27331,421716291,1,242.0,52,4591, 
82662,529005811,1,128.0,52,1470, 
10135,777899295,41,120.0,52,371, 
59299,818290298,1,131.0,52,404, 
40243,529778789,1,125.0,52,620, 
58558,402135669,6,136.0,52,1979, 
61899,814518387,1,326.0,52,501, 
92647,790034508,1,315.0,52,679, 
58676,195018619,4,212.0,52,1963, 
62117,444997266,1,312.0,52,620, 
86238,344056585,4,413.0,52,31, 
33736,309122810,4,255.0,52,1190, 
41320,532220563,2,331.0,52,4305, 
9420,498569771,5,124.0,52,598, 
58045,352615801,2,326.0,52,1117, 
4363,775602527,5,336.0,52,656, 
4734,538823337,1,313.0,52,266, 
62344,424045995,39,312.0,52,497, 
83156,316743699,3,314.0,52,70, 
24273,819407982,1,326.0,52,1820, 
36061,790678999,1,136.0,52,1042, 
87756,519484976,1,415.0,52,1228, 
4216,532870201,2,413.0,52,208, 
80504,488247941,2,326.0,52,714, 
45472,514743038,0,201.0,52,1337, 
8745,393601729,1,413.0,52,1004, 
7368,424602928,13,335.0,52,16345, 
75250,538520487,10,221.0,52,575, 
8738,794621870,10,331.0,52,130, 
9867,786249441,48,210.0,52,278, 
40282,809455587,52,344.0,52,5254, 
33184,338302383,36,334.0,52,21608, 
10012,401681622,2,423.0,52,889, 
24850,752199190,10,331.0,52,325, 
41625,804835130,0,131.0,52,607, 
9636,344165477,4,120.0,52,364, 
84878,315474239,5,250.0,52,14352, 
74737,537632937,5,999.0,52,511, 
36594,818414278,2,326.0,52,686, 
8449,790123913,1,413.0,52,690, 
8346,418267704,12,320.0,52,110, 
47024,530884238,1,326.0,52,605, 
12212,512619610,10,335.0,52,12124, 
76688,791820772,1,332.0,52,425, 
89931,501640809,4,326.0,52,845, 
72788,514781780,1,118.0,52,1248, 
87095,394144851,8,326.0,52,1295, 
88941,491847711,5,100.0,52,760, 
23614,483715595,7,220.0,52,525, 
86542,449732379,1,314.0,52,515, 
60038,379197767,14,332.0,52,880, 
48745,310107891,8,331.0,52,6952, 
5843,521721639,2,326.0,52,483, 
48903,262200025,16,331.0,52,69440, 
48934,514712355,183,136.0,52,983, 
68130,817552698,1,136.0,52,1332, 
7779,794538819,25,250.0,52,3520, 
32417,349624635,1,314.0,52,156, 
64084,408662153,1,413.0,52,637, 
21874,818792145,1,410.0,52,4516, 
74816,326819166,9,136.0,52,2096, 
89283,411411754,1,412.0,52,392, 
88015,828743864,1,310.0,52,2678, 
13642,818878266,3,311.0,52,3000, 
8178,524845849,2,136.0,52,467, 
67049,534326806,1,311.0,52,1414, 
47069,408085017,1,330.0,52,628, 
34970,502084221,1,227.0,52,364, 
25356,522906023,2,321.0,52,428, 
5909,531946390,2,313.0,52,112, 
7650,383018397,7,342.0,52,427, 
60225,353180417,1,128.0,52,156, 
55979,819918939,1,324.0,52,123, 
67938,493511216,15,324.0,52,546, 
5077,530486513,3,320.0,52,552, 
89537,507414662,11,323.0,52,338, 
41922,829294149,3,344.0,52,364, 
78651,441999034,19,331.0,52,47411, 
47671,303688816,1,100.0,52,830, 
55529,494621097,1,413.0,52,63, 
67991,818992844,1,136.0,52,782, 
76783,537807869,2,415.0,52,1272, 
85479,489995860,16,331.0,52,10682, 
8922,384695342,5,128.0,52,364, 
5926,301365631,18,125.0,52,9390, 
4807,438302135,3,312.0,52,742, 
80844,498855030,1,312.0,52,2905, 
55587,538267279,2,221.0,52,63, 
5634,403623291,2,314.0,52,266, 
91917,801815416,2,324.0,52,4291, 
34698,430296996,5,134.0,52,5874, 
78660,480595388,18,136.0,52,2426, 
66234,448150631,1,312.0,520,4271, 
68642,533112603,1,412.0,520,261, 
17863,58200189,7,250.0,520,6394, 
34642,418373940,28,125.0,520,76707, 
5784,532320033,7,315.0,520,4328, 
28573,383819133,1,313.0,520,3640, 
3649,432202737,1,315.0,520,10920, 
84070,283200012,23,344.0,520,4428, 
40624,808779227,1,333.0,520,2665, 
46049,520981523,1,315.0,520,921, 
41607,520676602,1,999.0,520,8365, 
15684,438987117,2,311.0,521,2966, 
68560,499281459,14,413.0,521,16537, 
42605,410970586,8,326.0,521,6744, 
74197,835274853,1,311.0,521,5423, 
11110,411972474,5,311.0,521,59575, 
15932,823336110,1,310.0,521,6164, 
67364,409038866,8,133.0,521,5499, 
35302,438993966,6,326.0,521,3194, 
78897,418127866,6,326.0,521,2370, 
52176,509027504,2,413.0,521,8263, 
11591,808908529,3,312.0,521,5947, 
50525,529582991,524,413.0,5214,83211, 
57822,503790990,1,344.0,522,92114, 
80813,504141045,2,344.0,522,2579, 
45967,411405228,2,315.0,522,1377, 
14122,384476966,8,999.0,522,9221, 
78738,338453392,1,314.0,522,4623, 
30974,397826470,1,331.0,522,3594, 
43821,790610232,3,999.0,522,3577, 
20890,779992932,62,336.0,5224,44408, 
15852,344028691,11,344.0,523,3661, 
78816,451958482,1,211.0,523,10983, 
84062,287312003,499,344.0,5230,90931, 
6311,394785380,35,300.0,5238,66004, 
92774,829409135,1,312.0,524,4192, 
76663,823752498,3,413.0,524,2886, 
14756,838218618,1,333.0,524,3731, 
2594,420014078,9,326.0,524,10976, 
83719,433183449,9,310.0,524,3668, 
26691,521893248,1,332.0,524,2474, 
85572,831838834,46,311.0,524,5450, 
1772,441024718,21,415.0,524,1200, 
83066,420248171,0,110.0,524,4984, 
76200,534572813,12,313.0,524,2462, 
86290,532897949,1,315.0,524,4529, 
69003,529152571,1,312.0,524,6248, 
43257,130004831,21,333.0,524,5225, 
23111,184500031,63,210.0,525,6416, 
61721,433581642,0,100.0,525,25835, 
42531,810616193,9,344.0,525,189, 
61131,539018952,1,221.0,525,3798, 
65980,792766305,1,333.0,525,2395, 
42991,419830658,0,413.0,525,6201, 
69077,492841275,18,100.0,525,836, 
19311,817668155,58,211.0,525,4510, 
93092,313497786,5,100.0,525,7607, 
55130,753667021,1,333.0,526,2645, 
66226,338567258,19,250.0,526,7034, 
74771,539464677,6,315.0,526,6962, 
58696,776307530,106,330.0,526,24589, 
30013,410137590,1,255.0,526,5523, 
49145,449941087,41,330.0,526,105487, 
92948,820676526,1,413.0,526,3431, 
10699,413512146,30,133.0,526,4385, 
20246,430355750,1,324.0,527,2815, 
6164,814357406,6,344.0,527,5499, 
54720,381381235,17,999.0,527,3255, 
16916,509870200,1,315.0,527,4938, 
48354,791377872,2,332.0,527,6469, 
9800,485008288,66,331.0,527,3640, 
2654,384452611,8,314.0,527,2067, 
39709,812578755,1,330.0,527,6847, 
11651,314451832,19,310.0,5271,42722, 
45219,522355478,33,336.0,5273,36911, 
76117,480837459,1,314.0,528,3698, 
59656,811313410,3,330.0,528,9938, 
59529,529619371,1,331.0,528,7264, 
24357,507403798,8,124.0,528,10416, 
79296,521414334,16,331.0,528,14372, 
1003,518685540,20,300.0,528,3584, 
46297,263000143,17,100.0,528,3696, 
21764,261300073,39,124.0,528,2099, 
51238,808943708,1,313.0,528,61743, 
68405,540087285,25,413.0,5280,4620, 
80698,350036455,10,124.0,529,26012, 
27855,775672272,244,331.0,529,250485, 
16967,798062303,3,118.0,529,7684, 
44211,193800810,292,100.0,529,90877,
40910,837889146,1,314.0,529,5535, 
74405,484304696,1,313.0,53,1020, 
46710,340767433,5,201.0,53,877, 
46494,677380263,1,227.0,53,1099, 
69398,498505635,5,312.0,53,669, 
73851,520884628,21,100.0,53,756, 
49114,811454164,20,331.0,53,1536, 
27647,350735106,3,326.0,53,828, 
75230,452083801,13,231.0,53,280, 
90002,800478752,78,230.0,53,462, 
24160,325909208,9,136.0,53,518, 
26563,784313165,4,341.0,53,49, 
46709,791855091,1,125.0,53,981, 
48654,823062534,5,315.0,53,956, 
69141,325821072,30,251.0,53,2699, 
24411,840162465,1,333.0,53,6, 
22459,412402570,4,110.0,53,774, 
22318,810700534,41,312.0,53,53, 
90211,442205571,1,136.0,53,1152, 
24478,522995836,1,331.0,53,1175, 
49612,800005753,14,410.0,53,13793, 
84607,379979420,2,136.0,53,500, 
49744,451406169,1,331.0,53,1686, 
28066,782974158,15,221.0,53,36132, 
23210,519082036,1,133.0,53,336, 
73819,838895241,1,131.0,53,22848, 
48191,480714039,1,310.0,53,371, 
85294,822042271,2,200.0,53,146, 
23885,442564993,0,331.0,53,1897, 
85336,477496574,1,128.0,53,459, 
22558,422973503,1,200.0,53,3710, 
85427,822009171,0,344.0,53,3766, 
45562,530760735,2,312.0,53,1015, 
26324,784452088,9,133.0,53,1590, 
46215,411502131,0,331.0,53,233, 
26486,420943185,2,300.0,53,704, 
44720,822441457,1,136.0,53,480, 
49947,803658095,2,133.0,53,4740, 
69439,789876745,9,221.0,53,8428, 
24194,411268675,9,255.0,53,612, 
32429,827547712,2,336.0,53,12182, 
50101,795371178,4,128.0,53,887, 
8660,484698964,4,255.0,53,632, 
8487,530542919,1,133.0,53,11845, 
8450,818126401,2,221.0,53,742, 
40821,421904905,1,312.0,53,2934, 
59102,439846122,2,136.0,53,327, 
7387,322791872,4,201.0,53,1352, 
7379,531975209,3,312.0,53,254, 
7296,326185584,13,413.0,53,6423, 
59307,799453808,1,333.0,53,763, 
6922,750272353,1,413.0,53,724, 
59555,805313558,1,100.0,53,318, 
35489,315388454,9,326.0,53,1002, 
59901,533125878,1,100.0,53,84, 
5931,309662971,8,233.0,53,464, 
5855,409617032,39,100.0,53,524, 
5751,800476368,8,312.0,53,18133, 
35767,752369876,3,315.0,53,841, 
59975,302879929,4,330.0,53,154, 
60062,803025832,14,214.0,53,8329, 
8662,330907049,3,128.0,53,330, 
78090,750349862,3,311.0,53,944, 
8693,822338026,2,411.0,53,10600, 
34391,539179200,45,100.0,53,1305, 
32908,434696480,25,134.0,53,18684, 
11056,333643617,13,130.0,53,3458, 
10872,480871797,1,331.0,53,63, 
10758,786136069,9,211.0,53,12368, 
79672,488435520,5,326.0,53,325, 
10677,343449989,3,335.0,53,2627, 
41737,353998107,10,221.0,53,749, 
67773,492864137,2,341.0,53,7, 
83340,519111918,8,100.0,53,3180, 
92253,489800359,2,212.0,53,288, 
77270,379512585,1,331.0,53,434, 
9476,477973192,8,242.0,53,742, 
33632,753232636,51,312.0,53,9198, 
41321,498276518,5,201.0,53,443, 
83122,813904133,2,326.0,53,261, 
92547,519967822,0,335.0,53,3657, 
77444,802362939,2,233.0,53,240, 
34035,822454377,1,200.0,53,224, 
8783,401079132,4,221.0,53,1155, 
58913,805293677,1,413.0,53,488, 
92036,528309875,1,130.0,53,1432, 
5590,797652526,2,221.0,53,666, 
5423,409941390,3,314.0,53,290, 
37496,799226014,84,314.0,53,183, 
2456,814267340,1,315.0,53,742, 
39488,403505019,1,336.0,53,6570, 
37818,810740357,1,324.0,53,821, 
65245,489904094,1,110.0,53,366, 
81663,841283484,1,413.0,53,662, 
38384,382438232,6,128.0,53,371, 
39042,450274295,2,227.0,53,904, 
38486,333513554,3,118.0,53,406, 
71578,819053620,4,411.0,53,9263, 
38518,383297512,15,330.0,53,53, 
1202,507607315,4,311.0,53,6743, 
38993,400286688,1,201.0,53,192, 
38552,777052903,6,415.0,53,10893, 
625,497528216,5,128.0,53,328, 
583,534311279,39,415.0,53,5565, 
38945,437687874,1,323.0,53,260, 
38,800677056,1,314.0,53,114, 
86763,832009435,2,320.0,53,353, 
64991,404077877,1,227.0,53,284, 
35824,450388715,0,315.0,53,119, 
2995,432193233,9,326.0,53,581, 
39994,789350444,17,331.0,53,838, 
93337,489219808,0,310.0,53,3080, 
60649,793491937,1,221.0,53,309, 
67070,803942549,1,312.0,53,51, 
61436,844705707,1,200.0,53,104, 
61572,799234414,1,232.0,53,182, 
82498,820754109,4,999.0,53,1012, 
4764,424834000,10,136.0,53,862, 
36228,434852901,8,312.0,53,9353, 
36452,513048140,2,320.0,53,602, 
62849,437867864,44,128.0,53,560,
72136,525212569,1,100.0,53,371, 
3840,390199669,8,343.0,53,781, 
80746,418354874,3,201.0,53,14628, 
3834,789668217,1,343.0,53,707, 
71402,418093613,8,335.0,53,645, 
63032,310373303,1,210.0,53,371, 
3712,394704449,1,314.0,53,371, 
36711,798479853,1,313.0,53,16, 
82198,827938416,3,331.0,53,1840, 
86547,431459148,5,421.0,53,371, 
87854,491540167,2,315.0,53,1044, 
57788,808991970,3,312.0,53,1845, 
56032,534226782,1,125.0,53,991, 
90934,505029504,7,333.0,53,1113, 
52627,851600742,8,344.0,53,1855, 
30373,428227326,2,410.0,53,239, 
52642,752460600,41,335.0,53,14819, 
52672,788057800,4,201.0,53,676, 
16469,400576245,2,311.0,53,362, 
41882,529384893,1,315.0,53,732, 
83916,340321801,4,250.0,53,1162, 
88200,522702497,1,312.0,53,459, 
42682,334556537,1,311.0,53,546, 
53606,495222275,1,411.0,53,1208, 
53759,824465413,3,320.0,53,756, 
73033,834545345,1,335.0,53,1010, 
53765,492589197,2,315.0,53,371, 
53989,379902091,23,133.0,53,11576, 
17457,824454417,1,124.0,53,440, 
42390,451206965,1,999.0,53,1234, 
68500,799577994,1,223.0,53,46, 
17816,384032397,1,201.0,53,2016, 
50405,751601808,1,331.0,53,392, 
19703,409794906,1,123.0,53,1620, 
19511,524288735,1,331.0,53,3233, 
44217,197300163,253,100.0,53,1338,
90572,411089857,1,410.0,53,574, 
73563,819591876,8,331.0,53,2597, 
51225,522442698,1,322.0,53,3248, 
18757,812282309,9,331.0,53,219, 
75542,493550511,1,414.0,53,109, 
75605,420359911,1,331.0,53,42, 
29344,380704692,0,331.0,53,938, 
